screen_name,phrase,count
AndrewScheer,democratic,12
AndrewScheer,getting,44
AndrewScheer,results,14
AndrewScheer,act,21
AndrewScheer,ready,26
AndrewScheer,believe,14
AndrewScheer,tonight,24
AndrewScheer,breaking,16
AndrewScheer,away,16
AndrewScheer,clear,29
AndrewScheer,stop,25
AndrewScheer,23,10
AndrewScheer,shouldnt,10
AndrewScheer,able,12
AndrewScheer,exactly,10
AndrewScheer,hope,14
AndrewScheer,big,26
AndrewScheer,cpchq,14
AndrewScheer,thanks,40
AndrewScheer,committee,23
AndrewScheer,allowed,13
AndrewScheer,rule,15
AndrewScheer,energy,51
AndrewScheer,workers,57
AndrewScheer,policies,15
AndrewScheer,going,29
AndrewScheer,afford,23
AndrewScheer,helping,27
AndrewScheer,condolences,12
AndrewScheer,friends,34
AndrewScheer,team,52
AndrewScheer,member,11
AndrewScheer,todays,12
AndrewScheer,tragic,11
AndrewScheer,jill,26
AndrewScheer,saddened,10
AndrewScheer,hear,22
AndrewScheer,thoughts,19
AndrewScheer,prayers,19
AndrewScheer,small,44
AndrewScheer,ahead,270
AndrewScheer,millions,14
AndrewScheer,dollars,18
AndrewScheer,outrageous,10
AndrewScheer,hit,12
AndrewScheer,future,25
AndrewScheer,generations,13
AndrewScheer,prime,93
AndrewScheer,thousands,10
AndrewScheer,failed,33
AndrewScheer,deliver,17
AndrewScheer,spread,14
AndrewScheer,action,31
AndrewScheer,protect,57
AndrewScheer,food,18
AndrewScheer,harder,18
AndrewScheer,care,13
AndrewScheer,owners,13
AndrewScheer,discuss,15
AndrewScheer,economy,59
AndrewScheer,market,11
AndrewScheer,passing,12
AndrewScheer,mp,10
AndrewScheer,reach,15
AndrewScheer,provinces,17
AndrewScheer,calling,18
AndrewScheer,loved,26
AndrewScheer,ones,24
AndrewScheer,trying,13
AndrewScheer,line,14
AndrewScheer,means,26
AndrewScheer,thankful,11
AndrewScheer,firearms,15
AndrewScheer,using,10
AndrewScheer,illegal,37
AndrewScheer,step,10
AndrewScheer,create,31
AndrewScheer,given,10
AndrewScheer,hands,12
AndrewScheer,announced,18
AndrewScheer,attack,14
AndrewScheer,committed,19
AndrewScheer,days,27
AndrewScheer,armed,12
AndrewScheer,price,14
AndrewScheer,true,11
AndrewScheer,cut,35
AndrewScheer,paying,23
AndrewScheer,thinking,11
AndrewScheer,opportunity,46
AndrewScheer,face,10
AndrewScheer,higher,13
AndrewScheer,opportunities,21
AndrewScheer,increase,15
AndrewScheer,return,11
AndrewScheer,china,23
AndrewScheer,stay,13
AndrewScheer,track,12
AndrewScheer,leaders,15
AndrewScheer,coming,15
AndrewScheer,crime,13
AndrewScheer,international,18
AndrewScheer,read,18
AndrewScheer,ottawa,17
AndrewScheer,stronger,12
AndrewScheer,reduce,11
AndrewScheer,countries,22
AndrewScheer,finally,10
AndrewScheer,tough,13
AndrewScheer,meeting,15
AndrewScheer,account,16
AndrewScheer,built,22
AndrewScheer,gas,20
AndrewScheer,letter,13
AndrewScheer,high,14
AndrewScheer,speech,13
AndrewScheer,question,11
AndrewScheer,debt,16
AndrewScheer,dont,22
AndrewScheer,situation,12
AndrewScheer,welcome,16
AndrewScheer,bring,16
AndrewScheer,focused,24
AndrewScheer,pass,15
AndrewScheer,north,17
AndrewScheer,spoke,29
AndrewScheer,safety,12
AndrewScheer,makes,11
AndrewScheer,huge,10
AndrewScheer,premier,13
AndrewScheer,measures,17
AndrewScheer,unprecedented,16
AndrewScheer,quebec,13
AndrewScheer,putting,23
AndrewScheer,learn,26
AndrewScheer,looking,25
AndrewScheer,things,10
AndrewScheer,sure,19
AndrewScheer,john,11
AndrewScheer,raise,13
AndrewScheer,scrap,16
AndrewScheer,truth,11
AndrewScheer,wasteful,23
AndrewScheer,deficits,14
AndrewScheer,pm,13
AndrewScheer,special,13
AndrewScheer,running,12
AndrewScheer,pockets,79
AndrewScheer,steps,10
AndrewScheer,change,21
AndrewScheer,night,29
AndrewScheer,met,24
AndrewScheer,recession,10
AndrewScheer,corporate,12
AndrewScheer,laws,12
AndrewScheer,grow,13
AndrewScheer,leaving,14
AndrewScheer,blockades,29
AndrewScheer,leave,20
AndrewScheer,credit,23
AndrewScheer,kids,21
AndrewScheer,control,10
AndrewScheer,festival,10
AndrewScheer,amazing,26
AndrewScheer,reckless,10
AndrewScheer,hurting,14
AndrewScheer,talking,17
AndrewScheer,environment,50
AndrewScheer,emissions,30
AndrewScheer,alberta,11
AndrewScheer,climate,11
AndrewScheer,news,16
AndrewScheer,stopped,15
AndrewScheer,culture,11
AndrewScheer,bc,17
AndrewScheer,toronto,13
AndrewScheer,sat,10
AndrewScheer,campaign,27
AndrewScheer,champion,10
AndrewScheer,growing,12
AndrewScheer,election,22
AndrewScheer,ethics,27
AndrewScheer,violence,10
AndrewScheer,affordable,22
AndrewScheer,tell,10
AndrewScheer,insiders,10
AndrewScheer,expensive,47
AndrewScheer,corruption,25
AndrewScheer,congrats,12
AndrewScheer,positive,17
AndrewScheer,talk,28
AndrewScheer,comes,14
AndrewScheer,federal,16
AndrewScheer,ontario,14
AndrewScheer,build,27
AndrewScheer,place,18
AndrewScheer,green,19
AndrewScheer,newest,10
AndrewScheer,october,11
AndrewScheer,unite,10
AndrewScheer,morning,12
AndrewScheer,calgary,14
AndrewScheer,dedicated,10
AndrewScheer,candidates,15
AndrewScheer,lower,26
AndrewScheer,candidate,40
AndrewScheer,trudeaundp,13
AndrewScheer,coalition,21
AndrewScheer,choice,11
AndrewScheer,momentum,11
AndrewScheer,crowd,12
AndrewScheer,heating,14
AndrewScheer,pocket,25
AndrewScheer,ill,18
AndrewScheer,easier,12
AndrewScheer,universal,14
AndrewScheer,groceries,10
AndrewScheer,notasadvertised,44
AndrewScheer,vision,23
AndrewScheer,snclavalin,20
AndrewScheer,scandal,34
AndrewScheer,parents,13
AndrewScheer,beautiful,10
AndrewScheer,maternity,10
AndrewScheer,taxfree,11
AndrewScheer,reelected,11
AndrewScheer,bbq,13
AndrewScheer,paris,14
AndrewScheer,targets,12
JustinTrudeau,celebrate,23
JustinTrudeau,keeping,30
JustinTrudeau,country,147
JustinTrudeau,statement,15
JustinTrudeau,day,59
JustinTrudeau,today,222
JustinTrudeau,quebec,14
JustinTrudeau,history,16
JustinTrudeau,thats,67
JustinTrudeau,celebrating,14
JustinTrudeau,hope,18
JustinTrudeau,community,25
JustinTrudeau,week,32
JustinTrudeau,ahead,13
JustinTrudeau,commitment,10
JustinTrudeau,build,21
JustinTrudeau,happy,23
JustinTrudeau,canadas,20
JustinTrudeau,communities,35
JustinTrudeau,create,15
JustinTrudeau,opportunities,14
JustinTrudeau,restart,12
JustinTrudeau,economy,41
JustinTrudeau,things,24
JustinTrudeau,going,43
JustinTrudeau,support,152
JustinTrudeau,workers,69
JustinTrudeau,safe,121
JustinTrudeau,thanks,48
JustinTrudeau,todays,20
JustinTrudeau,meeting,32
JustinTrudeau,years,30
JustinTrudeau,new,94
JustinTrudeau,role,14
JustinTrudeau,national,24
JustinTrudeau,victims,15
JustinTrudeau,remember,20
JustinTrudeau,canadians,118
JustinTrudeau,lives,27
JustinTrudeau,taken,10
JustinTrudeau,families,32
JustinTrudeau,friends,31
JustinTrudeau,forever,12
JustinTrudeau,ago,10
JustinTrudeau,flight,11
JustinTrudeau,people,133
JustinTrudeau,stand,14
JustinTrudeau,lost,24
JustinTrudeau,loved,27
JustinTrudeau,thoughts,28
JustinTrudeau,covid19,225
JustinTrudeau,world,62
JustinTrudeau,spoke,110
JustinTrudeau,global,31
JustinTrudeau,fighting,10
JustinTrudeau,virus,32
JustinTrudeau,treatments,12
JustinTrudeau,vaccines,14
JustinTrudeau,used,10
JustinTrudeau,wage,39
JustinTrudeau,subsidy,39
JustinTrudeau,employees,19
JustinTrudeau,able,32
JustinTrudeau,youre,117
JustinTrudeau,looking,18
JustinTrudeau,business,87
JustinTrudeau,apply,32
JustinTrudeau,starting,12
JustinTrudeau,situation,34
JustinTrudeau,businesses,58
JustinTrudeau,owners,24
JustinTrudeau,stepping,16
JustinTrudeau,canada,173
JustinTrudeau,emergency,62
JustinTrudeau,im,82
JustinTrudeau,update,69
JustinTrudeau,work,142
JustinTrudeau,safely,12
JustinTrudeau,need,207
JustinTrudeau,watch,66
JustinTrudeau,live,66
JustinTrudeau,latest,31
JustinTrudeau,tonight,13
JustinTrudeau,indigenous,24
JustinTrudeau,congratulations,17
JustinTrudeau,including,20
JustinTrudeau,minister,39
JustinTrudeau,hard,30
JustinTrudeau,continue,42
JustinTrudeau,theres,20
JustinTrudeau,change,22
JustinTrudeau,know,62
JustinTrudeau,shared,20
JustinTrudeau,right,53
JustinTrudeau,past,11
JustinTrudeau,peoples,11
JustinTrudeau,lets,24
JustinTrudeau,time,82
JustinTrudeau,honour,12
JustinTrudeau,contributions,10
JustinTrudeau,make,106
JustinTrudeau,wishing,13
JustinTrudeau,small,45
JustinTrudeau,owner,10
JustinTrudeau,like,55
JustinTrudeau,extra,11
JustinTrudeau,help,217
JustinTrudeau,reopen,12
JustinTrudeau,use,20
JustinTrudeau,weve,79
JustinTrudeau,place,18
JustinTrudeau,learn,13
JustinTrudeau,available,16
JustinTrudeau,commercial,10
JustinTrudeau,rent,17
JustinTrudeau,assistance,13
JustinTrudeau,good,28
JustinTrudeau,jobs,31
JustinTrudeau,pandemic,51
JustinTrudeau,morning,44
JustinTrudeau,met,22
JustinTrudeau,talk,30
JustinTrudeau,challenges,19
JustinTrudeau,giving,45
JustinTrudeau,creating,14
JustinTrudeau,program,15
JustinTrudeau,focused,43
JustinTrudeau,working,118
JustinTrudeau,provinces,24
JustinTrudeau,territories,24
JustinTrudeau,cafreeland,15
JustinTrudeau,premiers,21
JustinTrudeau,forward,27
JustinTrudeau,important,36
JustinTrudeau,information,18
JustinTrudeau,protect,43
JustinTrudeau,click,45
JustinTrudeau,possible,21
JustinTrudeau,personal,20
JustinTrudeau,services,15
JustinTrudeau,testing,15
JustinTrudeau,contact,10
JustinTrudeau,develop,10
JustinTrudeau,youve,15
JustinTrudeau,tune,41
JustinTrudeau,info,26
JustinTrudeau,months,22
JustinTrudeau,fight,42
JustinTrudeau,account,15
JustinTrudeau,protective,20
JustinTrudeau,equipment,26
JustinTrudeau,helping,34
JustinTrudeau,countries,42
JustinTrudeau,security,13
JustinTrudeau,partners,10
JustinTrudeau,climate,22
JustinTrudeau,economic,32
JustinTrudeau,canadian,41
JustinTrudeau,means,19
JustinTrudeau,increase,15
JustinTrudeau,thousands,14
JustinTrudeau,sure,97
JustinTrudeau,line,20
JustinTrudeau,supplies,20
JustinTrudeau,essential,15
JustinTrudeau,steps,39
JustinTrudeau,taking,59
JustinTrudeau,weeks,20
JustinTrudeau,come,26
JustinTrudeau,impact,18
JustinTrudeau,phone,31
JustinTrudeau,action,17
JustinTrudeau,vulnerable,21
JustinTrudeau,prime,30
JustinTrudeau,earlier,30
JustinTrudeau,talked,45
JustinTrudeau,ongoing,12
JustinTrudeau,impacts,36
JustinTrudeau,recovery,10
JustinTrudeau,efforts,15
JustinTrudeau,condolences,12
JustinTrudeau,loss,11
JustinTrudeau,leaders,25
JustinTrudeau,developments,13
JustinTrudeau,details,67
JustinTrudeau,measures,36
JustinTrudeau,supporting,18
JustinTrudeau,affected,19
JustinTrudeau,agreed,13
JustinTrudeau,importance,11
JustinTrudeau,building,14
JustinTrudeau,year,38
JustinTrudeau,touch,10
JustinTrudeau,heres,18
JustinTrudeau,summary,17
JustinTrudeau,yesterday,20
JustinTrudeau,president,34
JustinTrudeau,health,75
JustinTrudeau,nafta,12
JustinTrudeau,plan,18
JustinTrudeau,response,51
JustinTrudeau,benefit,43
JustinTrudeau,days,23
JustinTrudeau,facing,18
JustinTrudeau,getting,18
JustinTrudeau,theyre,24
JustinTrudeau,women,20
JustinTrudeau,making,54
JustinTrudeau,say,11
JustinTrudeau,thank,53
JustinTrudeau,farmers,11
JustinTrudeau,bring,12
JustinTrudeau,ready,18
JustinTrudeau,end,15
JustinTrudeau,pay,14
JustinTrudeau,payroll,12
JustinTrudeau,look,20
JustinTrudeau,family,51
JustinTrudeau,team,17
JustinTrudeau,tough,23
JustinTrudeau,times,31
JustinTrudeau,governments,11
JustinTrudeau,conversation,21
JustinTrudeau,public,20
JustinTrudeau,better,20
JustinTrudeau,lot,11
JustinTrudeau,crisis,16
JustinTrudeau,international,32
JustinTrudeau,cooperation,11
JustinTrudeau,evening,17
JustinTrudeau,read,27
JustinTrudeau,open,10
JustinTrudeau,worried,14
JustinTrudeau,meet,16
JustinTrudeau,big,11
JustinTrudeau,needed,15
JustinTrudeau,ottawa,15
JustinTrudeau,masks,15
JustinTrudeau,young,15
JustinTrudeau,ill,21
JustinTrudeau,best,16
JustinTrudeau,deal,13
JustinTrudeau,launched,10
JustinTrudeau,service,18
JustinTrudeau,organizations,20
JustinTrudeau,address,21
JustinTrudeau,want,26
JustinTrudeau,share,16
JustinTrudeau,daily,12
JustinTrudeau,speaking,16
JustinTrudeau,check,11
JustinTrudeau,million,31
JustinTrudeau,way,20
JustinTrudeau,coming,20
JustinTrudeau,medical,13
JustinTrudeau,student,12
JustinTrudeau,seniors,20
JustinTrudeau,lines,10
JustinTrudeau,needs,16
JustinTrudeau,healthy,14
JustinTrudeau,canadahomeworkhelp,10
JustinTrudeau,passing,16
JustinTrudeau,members,17
JustinTrudeau,life,15
JustinTrudeau,home,73
JustinTrudeau,incredible,12
JustinTrudeau,stay,54
JustinTrudeau,strong,24
JustinTrudeau,talking,13
JustinTrudeau,dont,17
JustinTrudeau,child,18
JustinTrudeau,care,40
JustinTrudeau,kids,23
JustinTrudeau,job,19
JustinTrudeau,ones,23
JustinTrudeau,billion,12
JustinTrudeau,future,20
JustinTrudeau,announced,28
JustinTrudeau,funding,18
JustinTrudeau,announcing,33
JustinTrudeau,credit,11
JustinTrudeau,month,25
JustinTrudeau,income,14
JustinTrudeau,money,12
JustinTrudeau,difficult,32
JustinTrudeau,tragedy,13
JustinTrudeau,coordination,11
JustinTrudeau,companies,11
JustinTrudeau,announcement,16
JustinTrudeau,providing,10
JustinTrudeau,resources,15
JustinTrudeau,economies,21
JustinTrudeau,challenging,14
JustinTrudeau,access,14
JustinTrudeau,mental,11
JustinTrudeau,groceries,12
JustinTrudeau,development,11
JustinTrudeau,think,15
JustinTrudeau,social,10
JustinTrudeau,tomorrow,11
JustinTrudeau,sector,11
JustinTrudeau,slow,12
JustinTrudeau,spread,34
JustinTrudeau,abroad,12
JustinTrudeau,got,13
JustinTrudeau,incident,13
JustinTrudeau,quickly,14
JustinTrudeau,government,23
JustinTrudeau,news,12
JustinTrudeau,increasing,15
JustinTrudeau,matter,20
JustinTrudeau,priority,11
JustinTrudeau,youll,16
JustinTrudeau,provide,13
JustinTrudeau,soon,11
JustinTrudeau,great,19
JustinTrudeau,let,12
JustinTrudeau,food,41
JustinTrudeau,processors,10
JustinTrudeau,reach,14
JustinTrudeau,feel,11
JustinTrudeau,afternoon,16
JustinTrudeau,message,10
JustinTrudeau,peaceful,10
JustinTrudeau,clock,13
JustinTrudeau,challenge,11
JustinTrudeau,neighbours,10
JustinTrudeau,investing,19
JustinTrudeau,happening,11
JustinTrudeau,premier,18
JustinTrudeau,house,15
JustinTrudeau,outbreak,12
JustinTrudeau,rideau,10
JustinTrudeau,cottage,10
JustinTrudeau,group,13
JustinTrudeau,rail,10
JustinTrudeau,trade,10
JustinTrudeau,iran,10
