,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle
64,Sun Aug 25 17:59:09 +0000 2019,420,"Jour 2 du #G7 : discussions sur l’économie mondiale, la promotion de la paix et de la sécurité, ainsi que sur la réduction des inégalités afin de créer plus d’opportunités pour la classe moyenne. https://t.co/kPOZwnfx8C",[{'text': 'G7'}],1165685055164993537,1165685055164993537,fr,"[{'display_url': 'pic.twitter.com/kPOZwnfx8C', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165685055164993537/photo/1', 'id': 1165685050433835008, 'media_url': 'http://pbs.twimg.com/media/EC1YYJcXkAAvj7_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EC1YYJcXkAAvj7_.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/kPOZwnfx8C'}]",,,,109,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
65,Sun Aug 25 00:22:26 +0000 2019,6427,"My focus at the #G7 is working with our allies to strengthen the middle class - not just in Canada but around the world as well. We just wrapped up a productive first day in France, tackling some of the world’s biggest challenges. More to come tomorrow. https://t.co/55pIiguuNO",[{'text': 'G7'}],1165419125537198081,1165419125537198081,en,"[{'display_url': 'pic.twitter.com/55pIiguuNO', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165419125537198081/photo/1', 'id': 1165419121208700928, 'media_url': 'http://pbs.twimg.com/media/ECxmhB4XsAALQbF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECxmhB4XsAALQbF.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/55pIiguuNO'}, {'display_url': 'pic.twitter.com/55pIiguuNO', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165419125537198081/photo/1', 'id': 1165419121628069888, 'media_url': 'http://pbs.twimg.com/media/ECxmhDcWwAA6Xz6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECxmhDcWwAA6Xz6.jpg', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/55pIiguuNO'}, {'display_url': 'pic.twitter.com/55pIiguuNO', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165419125537198081/photo/1', 'id': 1165419121296777216, 'media_url': 'http://pbs.twimg.com/media/ECxmhCNXoAAm1d_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECxmhCNXoAAm1d_.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/55pIiguuNO'}]",,,,982,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
66,Sun Aug 25 00:21:02 +0000 2019,845,"Ma priorité lors du #G7 est de travailler avec nos alliés pour renforcer la classe moyenne au Canada et dans le monde entier. La première journée vient de se terminer en France, elle a été très productive. Nous avons abordé certains des plus grands défis mondiaux. À suivre demain https://t.co/6RaEf9RKqB",[{'text': 'G7'}],1165418772917903360,1165418772917903360,fr,"[{'display_url': 'pic.twitter.com/6RaEf9RKqB', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165418772917903360/photo/1', 'id': 1165418767515561984, 'media_url': 'http://pbs.twimg.com/media/ECxmMcRWsAAkd2m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECxmMcRWsAAkd2m.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/6RaEf9RKqB'}, {'display_url': 'pic.twitter.com/6RaEf9RKqB', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165418772917903360/photo/1', 'id': 1165418767519756288, 'media_url': 'http://pbs.twimg.com/media/ECxmMcSWsAAQ2XQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECxmMcSWsAAQ2XQ.jpg', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/6RaEf9RKqB'}, {'display_url': 'pic.twitter.com/6RaEf9RKqB', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165418772917903360/photo/1', 'id': 1165418767524007937, 'media_url': 'http://pbs.twimg.com/media/ECxmMcTXkAEFS2i.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECxmMcTXkAEFS2i.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/6RaEf9RKqB'}]",,,,170,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
67,Sat Aug 24 20:34:36 +0000 2019,3438,"Always great to see you, @AbeShinzo. Glad we could talk at the #G7 about how we’ll strengthen the relationship between our countries, fight climate change, address the fires in the Amazon &amp; grow our trade partnership through the CPTPP to create opportunities for the middle class. https://t.co/L1KBt8QpS7",[{'text': 'G7'}],1165361787035901952,1165361787035901952,en,"[{'display_url': 'pic.twitter.com/L1KBt8QpS7', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165361787035901952/photo/1', 'id': 1165361783177129986, 'media_url': 'http://pbs.twimg.com/media/ECwyXhEWsAIMibK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECwyXhEWsAIMibK.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1242, 'h': 810, 'resize': 'fit'}, 'small': {'w': 680, 'h': 443, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 783, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/L1KBt8QpS7'}]",,,,568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 468122115, 'id_str': '468122115', 'name': '安倍晋三', 'screen_name': 'AbeShinzo'}]",@JustinTrudeau
68,Sat Aug 24 20:34:07 +0000 2019,416,"Toujours un plaisir @AbeShinzo! Heureux de notre discussion au #G7: renforcer la relation bilatérale, lutter contre les changements climatiques et les incendies en Amazonie et approfondir notre relation commerciale grâce au PTPGP pour créer des opportunités pour la classe moyenne https://t.co/ZRkWSNvyuZ",[{'text': 'G7'}],1165361666982367232,1165361666982367232,fr,"[{'display_url': 'pic.twitter.com/ZRkWSNvyuZ', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165361666982367232/photo/1', 'id': 1165361662964240384, 'media_url': 'http://pbs.twimg.com/media/ECwyQhPXkAAHTHM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECwyQhPXkAAHTHM.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1242, 'h': 810, 'resize': 'fit'}, 'small': {'w': 680, 'h': 443, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 783, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/ZRkWSNvyuZ'}]",,,,73,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 468122115, 'id_str': '468122115', 'name': '安倍晋三', 'screen_name': 'AbeShinzo'}]",@JustinTrudeau
69,Sat Aug 24 18:54:32 +0000 2019,3101,"The UK is one of Canada’s closest friends — we’re united by a long history &amp; shared values. @BorisJohnson and I met at the #G7 today where we discussed strengthening trade between our countries and committed to address climate change, #ActForTheAmazon, &amp; peace around the world. https://t.co/PhRgbRrLbi","[{'text': 'G7'}, {'text': 'ActForTheAmazon'}]",1165336608138301440,1165336608138301440,en,"[{'display_url': 'pic.twitter.com/PhRgbRrLbi', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165336608138301440/photo/1', 'id': 1165336605034504198, 'media_url': 'http://pbs.twimg.com/media/ECwbd9LXYAYrUFb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECwbd9LXYAYrUFb.jpg', 'sizes': {'small': {'w': 680, 'h': 452, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 797, 'resize': 'fit'}, 'large': {'w': 1242, 'h': 825, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/PhRgbRrLbi'}]",,,,528,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 3131144855, 'id_str': '3131144855', 'name': 'Boris Johnson', 'screen_name': 'BorisJohnson'}]",@JustinTrudeau
70,Sat Aug 24 18:53:18 +0000 2019,384,"Le R.-U. est un grand ami du Canada; une longue histoire et des valeurs communes les unissent. J’ai rencontré @BorisJohnson au #G7. Au menu: relations accrues entre nos pays et engagement à lutter contre les changements climatiques, à agir pour l’Amazonie et la paix dans le monde https://t.co/WqawxvRCM5",[{'text': 'G7'}],1165336297461997568,1165336297461997568,fr,"[{'display_url': 'pic.twitter.com/WqawxvRCM5', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1165336297461997568/photo/1', 'id': 1165336293729099776, 'media_url': 'http://pbs.twimg.com/media/ECwbL1eX4AAGyOR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECwbL1eX4AAGyOR.jpg', 'sizes': {'small': {'w': 680, 'h': 452, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 797, 'resize': 'fit'}, 'large': {'w': 1242, 'h': 825, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/WqawxvRCM5'}]",,,,73,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 3131144855, 'id_str': '3131144855', 'name': 'Boris Johnson', 'screen_name': 'BorisJohnson'}]",@JustinTrudeau
71,Sat Aug 24 13:04:33 +0000 2019,2449,"Slava Ukraini! Today, we join Ukrainian communities in Canada and around the world to celebrate the 28th anniversary of Ukraine’s independence: https://t.co/t3BxFBA4Vx",[],1165248531982094336,1165248531982094336,en,,,,,647,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/en/news/statements/2019/08/24/statement-prime-minister-ukrainian-independence-day', 'url': 'https://t.co/t3BxFBA4Vx'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
72,Sat Aug 24 13:04:09 +0000 2019,366,"Slava Ukraini! Aujourd'hui, on se joint aux communautés ukrainiennes au Canada et à travers le monde pour célébrer le 28e anniversaire de l'indépendance de l'Ukraine : https://t.co/euRAXMMCQZ",[],1165248429100064768,1165248429100064768,fr,,,,,91,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/fr/nouvelles/declarations/2019/08/24/declaration-du-premier-ministre-loccasion-du-jour-de', 'url': 'https://t.co/euRAXMMCQZ'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
73,Sat Aug 24 01:13:26 +0000 2019,3266,"We’re close to ending the HIV, TB &amp; malaria epidemics for good. But we still need to do more, and Canada is committed to #StepUpTheFight to help @GlobalFund save lives. Melinda, thanks for your leadership on this issue and everything you do to help women &amp; girls around the world. https://t.co/Ei4mqvDvhC",[{'text': 'StepUpTheFight'}],1165069572539658240,1165069572539658240,en,,"{'created_at': 'Fri Aug 23 20:33:00 +0000 2019', 'favorite_count': 2024, 'full_text': 'Thank you @JustinTrudeau, @MaryamMonsef, and the people of Canada for your commitment to women and girls. Your @GlobalFund contribution will save lives by improving access to health care and preventing HIV, TB and malaria infections. https://t.co/ygXE3f05qt', 'hashtags': [], 'id': 1164998997427314688, 'id_str': '1164998997427314688', 'lang': 'en', 'retweet_count': 527, 'source': '<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>', 'urls': [{'expanded_url': 'https://m-gat.es/2Hl70UC', 'url': 'https://t.co/ygXE3f05qt'}], 'user': {'id': 161801527, 'id_str': '161801527'}, 'user_mentions': [{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}, {'id': 494668818, 'id_str': '494668818', 'name': 'Maryam Monsef', 'screen_name': 'MaryamMonsef'}, {'id': 34889448, 'id_str': '34889448', 'name': 'The Global Fund', 'screen_name': 'GlobalFund'}]}",1.1649989974273147e+18,1164998997427314688,655,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/melindagates/status/1164998997427314688', 'url': 'https://t.co/Ei4mqvDvhC'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 34889448, 'id_str': '34889448', 'name': 'The Global Fund', 'screen_name': 'GlobalFund'}]",@JustinTrudeau
74,Sat Aug 24 01:13:02 +0000 2019,406,"On est sur le point de mettre fin aux épidémies de VIH, de TB et de paludisme pour de bon. Le Canada est résolu à aider le @GlobalFund à sauver des vies. Melinda, merci pour votre leadership et pour vos efforts à l’appui des femmes et des filles du monde entier. #StepUpTheFight https://t.co/Ei4mqvlTT2",[{'text': 'StepUpTheFight'}],1165069469485420544,1165069469485420544,fr,,"{'created_at': 'Fri Aug 23 20:33:00 +0000 2019', 'favorite_count': 2024, 'full_text': 'Thank you @JustinTrudeau, @MaryamMonsef, and the people of Canada for your commitment to women and girls. Your @GlobalFund contribution will save lives by improving access to health care and preventing HIV, TB and malaria infections. https://t.co/ygXE3f05qt', 'hashtags': [], 'id': 1164998997427314688, 'id_str': '1164998997427314688', 'lang': 'en', 'retweet_count': 527, 'source': '<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>', 'urls': [{'expanded_url': 'https://m-gat.es/2Hl70UC', 'url': 'https://t.co/ygXE3f05qt'}], 'user': {'id': 161801527, 'id_str': '161801527'}, 'user_mentions': [{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}, {'id': 494668818, 'id_str': '494668818', 'name': 'Maryam Monsef', 'screen_name': 'MaryamMonsef'}, {'id': 34889448, 'id_str': '34889448', 'name': 'The Global Fund', 'screen_name': 'GlobalFund'}]}",1.1649989974273147e+18,1164998997427314688,67,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/melindagates/status/1164998997427314688', 'url': 'https://t.co/Ei4mqvlTT2'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 34889448, 'id_str': '34889448', 'name': 'The Global Fund', 'screen_name': 'GlobalFund'}]",@JustinTrudeau
75,Fri Aug 23 22:39:38 +0000 2019,382,I spoke to @ZelenskyyUa yesterday ahead of the #G7. Get the details on our call: https://t.co/IfN4Fk9w7Z,[{'text': 'G7'}],1165030865744945153,1165030865744945153,en,,,,,65,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/en/news/readouts/2019/08/23/prime-minister-justin-trudeau-speaks-president-volodymyr-zelenskyy-ukraine', 'url': 'https://t.co/IfN4Fk9w7Z'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 1120633726478823425, 'id_str': '1120633726478823425', 'name': 'Володимир Зеленський', 'screen_name': 'ZelenskyyUa'}]",@JustinTrudeau
76,Fri Aug 23 22:39:06 +0000 2019,153,Je me suis entretenu avec @ZelenskyyUa hier avant le #G7. Plus de détails : https://t.co/mpiTEQQf6K,[{'text': 'G7'}],1165030734412898304,1165030734412898304,fr,,,,,20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/fr/nouvelles/comptes-rendus/2019/08/23/premier-ministre-trudeau-sentretient-president-de-lukraine', 'url': 'https://t.co/mpiTEQQf6K'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 1120633726478823425, 'id_str': '1120633726478823425', 'name': 'Володимир Зеленський', 'screen_name': 'ZelenskyyUa'}]",@JustinTrudeau
77,Fri Aug 23 20:23:54 +0000 2019,2454,"We’ve been focused on making life more affordable for Canadians, and one of the first things we did as a government was cut taxes for the middle class. That means 9 million Canadians now have more money in their pockets to help with the cost of living. https://t.co/8Xn7Tkq4sQ",[],1164996708197195778,1164996708197195778,en,"[{'display_url': 'pic.twitter.com/8Xn7Tkq4sQ', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1164996708197195778/photo/1', 'id': 1164996703268876289, 'media_url': 'http://pbs.twimg.com/media/ECrmVEbXsAELG3G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECrmVEbXsAELG3G.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/8Xn7Tkq4sQ'}]",,,,470,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
78,Fri Aug 23 20:23:42 +0000 2019,296,"Nous sommes déterminés à rendre la vie plus abordable pour les Canadiens, alors une des premières choses qu’on a faites a été de réduire l’impôt de la classe moyenne. Cela veut dire que 9 millions de Canadiens ont maintenant plus d’argent pour assumer le coût de la vie. https://t.co/AUWYA7uV3W",[],1164996659023097858,1164996659023097858,fr,"[{'display_url': 'pic.twitter.com/AUWYA7uV3W', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1164996659023097858/photo/1', 'id': 1164996654249971712, 'media_url': 'http://pbs.twimg.com/media/ECrmSN0WkAApYt8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECrmSN0WkAApYt8.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/AUWYA7uV3W'}]",,,,55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
79,Fri Aug 23 18:02:02 +0000 2019,6285,"Tomorrow, the #G7 countries will meet in France. And my message will be clear: As allies and world leaders, we need to work together in order to build a future where everyone can succeed. https://t.co/G6HKlUvOp9",[{'text': 'G7'}],1164961005530701825,1164961005530701825,en,"[{'display_url': 'pic.twitter.com/G6HKlUvOp9', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1164961005530701825/video/1', 'id': 1164934480911589379, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1164934480911589379/img/mOdc8OvwjLEu6v8F.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1164934480911589379/img/mOdc8OvwjLEu6v8F.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/G6HKlUvOp9', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 38472, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1164934480911589379/vid/480x270/lPfLkXzN1zi2dIom.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1164934480911589379/vid/640x360/jWcPkU1LhbDU3xGP.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1164934480911589379/vid/1280x720/fqp8gfD_BE9Z_Bmg.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1164934480911589379/pl/OX055ekDvPbj4qCF.m3u8?tag=13'}]}}]",,,,1161,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
80,Fri Aug 23 18:01:55 +0000 2019,650,"Demain, alors que les pays du #G7 se réuniront en France, mon message sera clair : en tant qu'alliés et dirigeants du monde, on doit travailler ensemble afin de bâtir un avenir où tout le monde peut réussir. https://t.co/vCXWqHUUT0",[{'text': 'G7'}],1164960976908804097,1164960976908804097,fr,"[{'display_url': 'pic.twitter.com/vCXWqHUUT0', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1164960976908804097/video/1', 'id': 1164932570561372163, 'media_url': 'http://pbs.twimg.com/media/ECqttu-XYAEwpqH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECqttu-XYAEwpqH.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/vCXWqHUUT0', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 38472, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1164932570561372163/vid/1280x720/ldIBAxStF1lS60KU.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1164932570561372163/vid/480x270/y-oa9-7B6Ts4FPZt.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1164932570561372163/pl/vGztrtxRe87WzqsM.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1164932570561372163/vid/640x360/lOqAQcEYp3W6Z4R3.mp4?tag=13'}]}}]",,,,137,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
81,Fri Aug 23 15:42:04 +0000 2019,1062,"Today on Black Ribbon Day, we join people around the world to pay tribute to the survivors and victims of Communism and Nazism in Europe: https://t.co/R0spBkPFrp",[],1164925784005521408,1164925784005521408,en,,,,,297,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/en/news/statements/2019/08/23/statement-prime-minister-black-ribbon-day', 'url': 'https://t.co/R0spBkPFrp'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
82,Fri Aug 23 15:41:30 +0000 2019,278,"En cette journée du Ruban noir, nous nous joignons aux gens de partout dans le monde pour rendre hommage aux survivants et aux victimes du communisme et du nazisme en Europe. https://t.co/oYSBFeqpxC",[],1164925640728043520,1164925640728043520,fr,,,,,75,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/fr/nouvelles/declarations/2019/08/23/declaration-du-premier-ministre-loccasion-de-la-journee-du-ruban', 'url': 'https://t.co/oYSBFeqpxC'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
83,Fri Aug 23 14:33:16 +0000 2019,1759,"We're on our way to Biarritz, France for the #G7, where we’ll be focused on creating more jobs &amp; opportunities for people, and the steps we can take now to fight the climate crisis. https://t.co/5Zm1seHHjo",[{'text': 'G7'}],1164908469750763521,1164908469750763521,en,"[{'display_url': 'pic.twitter.com/5Zm1seHHjo', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1164908469750763521/photo/1', 'id': 1164908463358697472, 'media_url': 'http://pbs.twimg.com/media/ECqWE1JXYAAaj7h.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECqWE1JXYAAaj7h.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1808, 'h': 1205, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/5Zm1seHHjo'}]",,,,249,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
84,Fri Aug 23 14:33:03 +0000 2019,427,"Nous sommes en route pour Biarritz, en France, pour le #G7. On cherchera à créer plus d’emplois et d’opportunités pour les gens, et on parlera des moyens à prendre maintenant pour lutter contre la crise climatique. https://t.co/RyTM3WLhdj",[{'text': 'G7'}],1164908415463940096,1164908415463940096,fr,"[{'display_url': 'pic.twitter.com/RyTM3WLhdj', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1164908415463940096/photo/1', 'id': 1164908408685944834, 'media_url': 'http://pbs.twimg.com/media/ECqWBpeXYAIjb2u.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ECqWBpeXYAIjb2u.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1808, 'h': 1205, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/RyTM3WLhdj'}]",,,,87,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
